R_Mean,G_Mean,B_Mean,H_Mean,S_hsl_Mean,S_hsv_Mean,L_Mean,V_Mean,Lab_L_Mean,Lab_a_Mean,Lab_b_Mean,Red_Energy,Green_Energy,Blue_Energy,Gray_Energy,Hue_Energy,Sat_hsl_Energy,Sat_hsv_Energy,Light_Energy,Value_Energy,Red_Entropy,Green_Entropy,Blue_Entropy,Gray_Entropy ,Hue_Entropy,S_hsl_Entropy,S_hsv_Entropy,Light_Entropy,Value_Entropy,Red_Contrast,Green_Contrast,Blue_Contrast,Gray_Contrast,Hue_Contrast,S_hsl_Contrast,S_hsv_Contrast,Light_Contrast,Value_Contrast,Red_Homogeneity,Green_Homogeneity,Blue_Homogeneity,Gray_Homogeneity,Hue_Homogeneity,S_hsl_Homogeneity,S_hsv_Homogeneity,Light_Homogeneity,Value_Homogeneity,Red_Inverse,Green_Inverse,Blue_Inverse,Gray_Inverse,Hue_Inverse,S_hsl_Inverse,S_hsv_Inverse,Light_Inverse,Value_Inverse,Red_Correlation,Green_Correlation,Blue_Correlation,Gray_Correlation,Hue_Correlation,S_hsl_Correlation,S_hsv_Correlation,Light_Correlation,Value_Correlation,Red_SumMean,Green_SumMean,Blue_SumMean,Gray_SumMean,Hue_SumMean,S_hsl_SumMean,S_hsv_SumMean,Light_SumMean,Value_SumMean,Red_Variance,Green_Variance,Blue_Variance,Gray_Variance,Hue_Variance,S_hsl_Variance,S_hsv_Variance,Light_Variance,Value_Variance,Red_Cluster,Green_Cluster,Blue_Cluster,Gray_Cluster,Hue_Clustere,S_hsl_Cluster,S_hsv_Cluster,Light_Cluster,Value_Cluster,Red_MaxProb,Green_MaxProb,Blue_MaxProb,Gray_MaxProb,Hue_MaxProb,S_hsl_MaxProb,S_hsv_MaxProb,Light_MaxProb,Value_MaxProb,Purity
185,69,56,22.91434832,0.532097713,0.584723427,0.471843236,0.724999054,51.60652542,34.94941146,36.65237303,0.00029091,0.000317236,0.000348269,0.000317246,0.004466452,0.000642204,0.000474043,0.000347237,0.000396966,3.983736884,3.912040413,3.835265148,3.914929058,2.668283868,3.498314411,3.655979235,3.874377091,3.778483124,438.8547508,385.6802499,334.1752569,385.1838613,299.0693296,178.4057944,219.1877828,368.5878917,436.2042875,0.155342597,0.159153026,0.164434276,0.160488106,0.302583722,0.200984104,0.175235916,0.162402895,0.157539549,0.087176107,0.091336358,0.095501544,0.091939738,0.25489151,0.129786973,0.104746118,0.092724083,0.084185197,79157425.64,51510966.74,32110709.9,45518906.23,450553.0239,17045362.57,20677232.83,34776555.75,47366266.23,138.1015957,119.5026032,96.96347401,122.1252995,27.52447328,52.91663013,75.61862215,117.0759042,137.7731778,1407.41283,1162.742546,898.8234158,1042.303656,242.1276884,894.2509257,875.1501777,958.2048375,1399.058076,5190.796568,4265.289936,3261.118406,3784.030761,669.4414239,3398.597909,3281.412928,3464.231458,5160.028017,0.012288882,0.012292236,0.012304436,0.012396851,0.012738535,0.012380734,0.012316917,0.012702027,0.012352237,VL
180,75,61,25.14348382,0.496779932,0.552331657,0.472486512,0.706724341,51.81974168,31.3445674,34.37677775,0.000263722,0.000288416,0.000316234,0.000287892,0.004438888,0.000610364,0.000450178,0.000316488,0.000367818,4.001431596,3.9320545,3.858967067,3.935045874,2.663816727,3.5132622,3.659357653,3.895267131,3.795844269,462.3336741,406.9835877,351.619242,406.6811311,305.5207542,186.2685417,220.7358396,388.6589394,458.1716656,0.151934632,0.155394664,0.160707799,0.15681872,0.302121863,0.197833094,0.172837639,0.158820653,0.154257554,0.085888973,0.088421222,0.09340646,0.089693043,0.255777484,0.127214716,0.102196912,0.090989174,0.082823653,77397311.11,51395681.15,33248282.64,46001513.57,452236.843,16411878.75,19500121.76,35578442.65,46162607.31,139.2155381,121.0465731,98.10326111,123.4767855,27.94407692,53.1533936,75.39219788,118.1908534,138.8985327,1394.653225,1163.637441,917.1514031,1052.122189,246.0788897,864.5547487,839.2948076,973.147768,1384.468416,5116.279225,4247.566177,3316.98637,3801.807626,678.7948045,3271.950453,3136.443391,3503.932133,5079.701999,0.011322131,0.011331383,0.011339588,0.011413025,0.012108388,0.011411466,0.011358946,0.011734546,0.011382756,VL
182,74,60,24.29270498,0.507754382,0.562170563,0.473643979,0.713528186,51.89467939,32.3931374,35.06257188,0.000268208,0.000291807,0.000319313,0.000291669,0.004429381,0.000605221,0.000450718,0.000319779,0.000370818,3.997848306,3.930515542,3.860654058,3.933261515,2.662032613,3.514447605,3.661298011,3.894140016,3.794225282,462.7973881,407.1003933,353.7929523,403.1413001,282.0255234,198.2155949,232.0968561,386.2701886,458.9837504,0.153271608,0.155949755,0.161531276,0.157646365,0.30195444,0.197109532,0.172678431,0.159754322,0.155511983,0.086389389,0.088259254,0.093576054,0.089762312,0.254216098,0.12627956,0.101066091,0.090827136,0.084249506,79780891.52,53247585.74,34461686.65,47397962.04,445820.5459,16517104.82,19835923.47,36635409.56,47651250.65,139.5430548,121.0976457,98.18679983,123.623223,27.63494488,53.49131417,75.69899547,118.4050766,139.2251098,1406.110968,1178.263551,931.2418791,1061.523731,233.028645,866.5041175,851.1133826,981.9359412,1396.686349,5161.646484,4305.953812,3371.174564,3842.953626,650.0890567,3267.800875,3172.356674,3541.473576,5127.761645,0.011541886,0.011544958,0.011557998,0.011625474,0.012227495,0.011624716,0.011577097,0.011933061,0.011598217,VL
179,76,61,24.9716606,0.491288852,0.54866386,0.471930406,0.703711009,51.74979839,30.96410822,34.03457359,0.000270527,0.000295823,0.000321733,0.000295187,0.004554681,0.000612566,0.000441819,0.000323272,0.000377833,3.984098613,3.915598142,3.84700544,3.918154046,2.654157389,3.502307535,3.668206548,3.880526801,3.780326772,454.6039518,399.4873077,348.2778178,396.4162318,287.6420623,188.8657615,232.4700787,379.8481696,450.8156488,0.153051615,0.156281378,0.160727736,0.157667679,0.303775509,0.199144761,0.173101224,0.159285411,0.155300966,0.086496142,0.089628077,0.093098954,0.091116086,0.256663819,0.129026596,0.101949106,0.091639749,0.083380978,69443527.36,46538743.51,30599399.81,41211211.1,469734.7621,16239836.99,20525767.7,32100293.42,41959005.22,139.1051794,120.584189,97.83307861,123.1400349,27.58659048,52.95965827,75.71098083,117.9811761,138.7749132,1332.382631,1113.702032,880.8020516,997.9985888,242.2766225,857.1801743,858.6407094,922.4748801,1322.856907,4874.926573,4055.320819,3174.930389,3595.578123,681.4644278,3239.854936,3202.092759,3310.051351,4840.611978,0.011373997,0.011374997,0.01138293,0.011449437,0.012833089,0.011455464,0.011408695,0.011791861,0.011432555,VL
185,70,57,23.32756841,0.528027769,0.581251083,0.473164059,0.724285323,51.79374828,34.48480344,36.44931661,0.000281889,0.000306949,0.000332589,0.000306939,0.004391657,0.000621977,0.000448536,0.000336516,0.000388093,3.993092153,3.923371624,3.854081657,3.926367355,2.669465252,3.512886267,3.675607811,3.88819216,3.788297365,467.3207316,410.3244509,358.5599436,410.2412855,289.4974333,180.0095137,229.4905071,394.1781044,463.991531,0.151566084,0.154850679,0.158593572,0.156112248,0.30108513,0.199015299,0.171735326,0.157831643,0.153788766,0.08460931,0.086797723,0.090707091,0.088463435,0.253108246,0.128560198,0.100839803,0.089308577,0.081908187,69246292.23,46134461.35,30000074.07,40433766.99,465546.3062,17346672.59,21180706.38,31101506.05,41900468.96,138.7809043,120.3358243,97.54464158,122.8684257,27.74049383,52.93384424,75.66978943,117.7001999,138.4435469,1345.516913,1121.148526,882.1539242,1000.471497,240.263649,899.6092464,877.8986352,922.1033983,1335.86843,4914.746921,4074.269653,3170.055753,3591.644701,671.5571627,3418.427472,3282.104034,3294.235489,4879.48219,0.01194517,0.011953856,0.011953322,0.012038127,0.012373765,0.012038247,0.011979646,0.012396562,0.01200524,VL
180,74,60,24.54062423,0.501451512,0.55694922,0.47102246,0.708154405,51.6209484,31.98753416,34.68056559,0.00027477,0.000302154,0.000335347,0.000300535,0.004535192,0.000630647,0.000464408,0.000332623,0.000387592,3.975106533,3.902067697,3.823680068,3.905769073,2.662616706,3.492749843,3.643415521,3.863980736,3.766716242,412.3474325,360.65039,311.0857484,360.2491162,293.4676881,164.8193915,205.9381156,344.7393686,409.4406168,0.15641567,0.159625497,0.165946361,0.161412254,0.303626413,0.20229185,0.176799983,0.163705893,0.158784808,0.088900137,0.091313813,0.097730993,0.093645506,0.25720363,0.131555494,0.105487034,0.094352572,0.085807801,78542342.17,50540251.02,31280736.94,45299082.12,470249.2817,16555049.05,19588153.46,34618949.36,46343634.5,138.2841103,120.0393536,97.43369702,122.5407119,27.73187886,52.54833754,75.05706636,117.3851429,137.9475445,1386.600984,1137.92163,879.1825999,1027.514445,244.4293372,862.9252627,838.625049,945.4653787,1377.338013,5134.056504,4191.036132,3205.644651,3749.808665,684.2496607,3286.881659,3148.56208,3437.122146,5099.911437,0.011521339,0.011520715,0.01153362,0.011567443,0.012391607,0.011608155,0.01155361,0.011918528,0.011583324,VL
182,71,57,23.84410622,0.519356957,0.574643774,0.469395205,0.715515429,51.44293278,33.54925426,35.86802447,0.000279675,0.00030498,0.000335891,0.000304987,0.004528929,0.000631294,0.000461444,0.000333605,0.000389692,3.979059945,3.908738919,3.831935113,3.91098159,2.66058887,3.496046246,3.659733468,3.870217366,3.770925752,419.199598,369.3078672,319.5887266,367.2352875,291.2501329,173.2980085,220.6451508,351.2549478,416.6342178,0.155293237,0.15915329,0.163951808,0.160469949,0.303383916,0.201008167,0.174929143,0.162113457,0.157567297,0.087843518,0.090531819,0.095208076,0.0924938,0.257372436,0.129849305,0.1037096,0.0922392,0.085566473,78124309.53,51682367.28,32465360.44,45785610.2,473280.4857,16478045,20527995.87,35201843.93,46424065.46,137.4588409,119.1493685,96.23325397,121.6375882,27.88099894,53.24948879,76.42775432,116.3916342,137.1232177,1390.703938,1153.043017,895.1181772,1036.697278,243.956289,866.7679769,863.6451351,954.096957,1381.449209,5143.616155,4242.8642,3260.883982,3779.553826,684.5750233,3293.773899,3233.93539,3465.13288,5109.16262,0.01181975,0.011830722,0.011833669,0.011923974,0.01226112,0.011910964,0.011854339,0.012189397,0.011878513,VL
186,69,55,22.6504772,0.538014372,0.590438702,0.473548901,0.730017017,51.8089842,35.44729203,37.12506859,0.000298582,0.000324362,0.000353539,0.00032405,0.004725926,0.000658226,0.000480958,0.000355419,0.000403753,3.982913052,3.911869686,3.838303639,3.915816045,2.634710759,3.489999905,3.649271896,3.876035375,3.779912526,456.3058549,401.7127346,348.3331323,400.630013,257.807103,174.7133938,217.2047668,383.512662,453.2587669,0.153323536,0.156176968,0.161849461,0.157802458,0.308689082,0.201890197,0.175135797,0.160125698,0.155568965,0.08602727,0.087380351,0.09346829,0.089049683,0.26214312,0.130669198,0.103664357,0.090547543,0.083321663,71052513.11,47257245.55,30205738.73,41240176.92,422230.2696,16825558.76,20513160.49,31448170.98,43327015.17,138.8531059,120.1954224,97.3231508,122.7971184,27.57014795,53.12530311,75.99810782,117.6276902,138.5185292,1357.71237,1131.278242,882.8210824,1004.004419,218.6916713,896.2949601,873.5937013,923.4505391,1349.978138,4974.543625,4123.400233,3182.951197,3615.387663,616.9595821,3410.466447,3277.170038,3310.289494,4946.653787,0.012563762,0.012567273,0.012578639,0.01265763,0.013057168,0.012665635,0.012601204,0.013030914,0.012627487,VL
180,74,60,24.4182211,0.500480377,0.557458089,0.470185651,0.706822675,51.53341947,31.9023175,34.62260275,0.000269981,0.00029547,0.000324037,0.000294866,0.004374147,0.000624283,0.000446483,0.000324708,0.000380758,3.974869291,3.905196809,3.833688467,3.907831683,2.669718608,3.491158878,3.659834872,3.868050383,3.767828687,420.9489991,376.8424905,327.5757484,369.4099129,284.2300473,182.3624754,231.3389627,352.5015525,418.3024822,0.154918277,0.158328235,0.163334828,0.159759143,0.300350512,0.200161885,0.174003666,0.161575727,0.157248875,0.087861125,0.090004143,0.094321344,0.090933671,0.251895833,0.130463798,0.103574665,0.092144821,0.085446769,73115090.88,48157475.69,31049225.29,42990768.3,452144.7018,15453032.28,19667238.58,33374582.04,43843626.76,138.0441505,119.6227518,96.9993673,122.171088,27.51208725,52.73203235,75.78216358,117.0655984,137.7207038,1349.260054,1118.827141,878.3838269,1007.064157,235.0127401,837.9884884,842.7436368,930.4227075,1339.795727,4976.091215,4098.466072,3185.959559,3658.846713,655.8209132,3169.591478,3139.635585,3369.189278,4940.880425,0.011248184,0.011242625,0.011251908,0.011322133,0.01178668,0.011327543,0.011266734,0.011667949,0.011305379,VL
181,74,60,24.48845237,0.503138215,0.558560614,0.473539372,0.711450683,51.88982458,32.06590711,34.7990817,0.000273146,0.000298208,0.000323409,0.000297783,0.004500283,0.000622422,0.000451806,0.000325187,0.00038098,3.984145096,3.915299179,3.848886889,3.918360523,2.652280328,3.500595755,3.659177386,3.881349009,3.78013224,447.6854691,391.129816,340.0704741,389.1202928,281.1464041,184.7842321,225.0489828,373.0977373,443.2228947,0.153747243,0.156824506,0.162155236,0.158295728,0.303304693,0.199568121,0.174259605,0.160089683,0.155875026,0.086369628,0.089566602,0.093889397,0.090770497,0.255272372,0.129743791,0.104084118,0.091618969,0.083810843,71050093.61,47956988.77,32091128.09,42599465.1,449001.0951,16217528.25,20009252.09,33175913.92,42988452.22,139.422549,121.0061834,98.22619861,123.5320408,27.63335208,52.99627059,75.49284678,118.361954,139.094952,1346.277962,1129.083581,900.2437797,1013.090751,234.3426628,863.5594768,850.7581696,938.6834824,1336.551494,4937.426379,4125.204508,3260.904645,3663.242712,656.224247,3269.453675,3177.983696,3381.636192,4902.983083,0.011463455,0.011463093,0.0114768,0.011536833,0.012172554,0.011544618,0.011493306,0.011859308,0.011519728,VL
182,74,60,24.39720732,0.504659085,0.559710257,0.474068937,0.712313162,51.96035214,32.03615245,34.8848401,0.000268777,0.000293432,0.000320424,0.000292302,0.004745829,0.00061459,0.000456575,0.000320181,0.000369999,4.008388765,3.939305073,3.867125991,3.942705072,2.630105381,3.517696077,3.657711429,3.903807209,3.805868875,494.6134351,434.828257,375.3801252,433.4971637,273.2332004,200.91311,230.0187746,414.642475,490.5647591,0.14980439,0.152991291,0.157433268,0.154284762,0.306917438,0.196509554,0.172374994,0.156090226,0.151896769,0.082835292,0.085784989,0.08993784,0.087846753,0.26315018,0.125529452,0.101269455,0.087734882,0.080605479,74508937.33,49591986.65,32127287.12,44009405.52,392934.9243,16593050.85,19301608.5,33904803.76,44807416.68,140.023648,121.3402596,98.21297735,123.8987148,27.52047421,53.91990669,76.23237333,118.6598562,139.6818459,1384.975913,1161.031828,915.1666178,1044.02914,221.0223081,883.4154586,842.4027489,963.8518727,1376.829502,5045.290216,4209.299055,3285.286346,3742.619397,610.8560319,3332.748724,3139.592221,3440.765016,5016.75325,0.011639066,0.011642635,0.01164574,0.01170534,0.013314794,0.011723837,0.011673139,0.012034642,0.011694947,VL
179,76,62,25.17148784,0.488606403,0.545504058,0.472323898,0.702502093,51.81468554,30.64305676,33.85844806,0.000263273,0.000288056,0.000313634,0.000287023,0.004548428,0.000621699,0.000447661,0.000315011,0.000370322,3.990441398,3.922554916,3.853974508,3.92566494,2.648629554,3.497243849,3.653685774,3.888447102,3.784855249,446.7434623,393.1554323,343.4857657,392.838691,284.6125254,176.4167491,217.092677,377.2740707,442.8404323,0.151955681,0.155560904,0.159358082,0.15655594,0.302978433,0.200204254,0.174122658,0.157970679,0.154198653,0.085002524,0.08871871,0.091710712,0.089469724,0.256668347,0.130397469,0.104830974,0.088801844,0.082313279,72222651.53,48743250.05,32271442.93,43494690.17,425223.8107,15694392.51,19276795.02,33978449.87,43444920.47,139.1298636,120.9839827,98.18825683,123.4309292,27.70051811,52.78612086,75.23678522,118.2034576,138.7946358,1350.983886,1134.630139,902.890967,1023.590951,231.8969667,842.3819494,827.571017,948.2640389,1342.554869,4957.19208,4145.365123,3268.078102,3701.525112,642.9753414,3193.111049,3093.191391,3415.782085,4927.379043,0.01112385,0.011127583,0.011129925,0.011190194,0.012394139,0.011211989,0.011154633,0.011555026,0.01117945,VL
181,71,58,23.98328624,0.512306676,0.568639608,0.468493934,0.711248494,51.34222385,33.0340859,35.40041107,0.000284337,0.000310307,0.000340237,0.000309788,0.004463342,0.000643473,0.000458273,0.000339627,0.000394597,3.977860588,3.907056668,3.833028897,3.910534086,2.655277332,3.482119156,3.657644476,3.869933731,3.77026495,433.5642676,381.3569732,331.5760187,378.9548959,279.3332544,173.7308152,224.4444367,362.7860118,430.1664829,0.154796666,0.15838812,0.164123962,0.159892252,0.302403228,0.201771053,0.174779607,0.161980865,0.156895155,0.08772456,0.09011631,0.095420937,0.091760548,0.254347037,0.130835898,0.10377631,0.092561009,0.083887487,73106639.33,48699940.61,31438948.31,43013253.91,442839.7961,15914277.3,20568597.94,33107064.12,43712167.15,137.0036997,118.7258173,96.15047726,121.2388438,27.6677329,52.6174868,75.98311887,116.1262196,136.6837935,1357.965856,1128.299487,886.9993482,1010.570451,231.5270604,857.9301639,861.0820845,932.423099,1349.373582,4998.299156,4131.840975,3216.421374,3663.326908,646.7749874,3257.98984,3219.883901,3366.906384,4967.327844,0.011966779,0.011971557,0.011980917,0.012062714,0.012396338,0.012058896,0.012001267,0.012358042,0.012031209,VL
179,70,57,24.84489589,0.505017834,0.560628734,0.463186704,0.703008135,50.73530052,32.85501019,34.87690487,0.000288536,0.000316588,0.000352868,0.000316593,0.003934686,0.000671664,0.000463905,0.000349813,0.000409079,3.960724431,3.883706414,3.800765779,3.887275922,2.731297426,3.459785879,3.650439396,3.844955526,3.744667212,390.6277852,338.4017992,290.1050747,335.8397089,365.8180595,160.8788494,217.7292803,320.6753996,387.1947334,0.155250955,0.15962851,0.166149554,0.16109359,0.289207534,0.203821748,0.174265012,0.163108132,0.157540208,0.086668964,0.090601739,0.096611332,0.092615232,0.237833151,0.13294316,0.102696779,0.092855873,0.083424232,75678497.92,48065253.32,29938132.3,42637314.64,629751.483,15634814.48,20653228.28,32973435.59,44267981,133.6019175,116.4892558,95.20146031,118.7919872,28.59892035,49.61508936,72.70714354,113.9530749,133.302154,1370.198942,1103.327375,853.7508284,992.0607388,303.8678348,865.8912393,871.4551192,916.700721,1359.774481,5090.167985,4074.9077,3124.898239,3632.403246,849.6532797,3302.686108,3268.091197,3346.127484,5051.903191,0.012020578,0.012023072,0.012032751,0.012125404,0.012425025,0.012115418,0.012051473,0.012456371,0.01208531,VL
183,69,57,24.27688287,0.520258065,0.573051657,0.469787562,0.717830493,51.41036052,34.20341328,35.93967536,0.000290702,0.00031921,0.000348125,0.000317412,0.004045631,0.000652362,0.00046173,0.000346578,0.000401222,3.980391965,3.903938934,3.832773146,3.909665741,2.715396434,3.481846242,3.664279681,3.871314452,3.770843734,445.9080837,388.3289788,337.7588956,389.4347479,368.0714495,163.5100293,220.8151365,373.4721339,440.630385,0.151443179,0.155106568,0.160138785,0.156512011,0.293576274,0.201788665,0.172674702,0.158234306,0.153623038,0.084197259,0.086673105,0.090746799,0.088238932,0.244265466,0.130208309,0.101499205,0.089026688,0.080812373,69597293.45,44506946.77,28636960.61,39240999.95,607498.7358,16809751.11,21404303.12,30300740.22,41549651.18,136.3263769,118.953606,97.23259889,121.2778557,28.65247325,50.11484818,72.65140583,116.3226121,136.0249178,1340.617215,1093.741227,857.8734356,976.1496309,302.0804453,893.5921727,890.766578,901.4008733,1329.292357,4916.560776,3986.635929,3093.734847,3515.163776,840.2503317,3410.858661,3342.251176,3232.131359,4876.539045,0.012288857,0.012293394,0.012308644,0.012364535,0.012714349,0.01239078,0.012326607,0.01270129,0.012351888,VL
176,79,65,26.89149996,0.465689297,0.520932886,0.47274223,0.69194871,51.80965027,29.02015534,32.2693041,0.000255438,0.000281498,0.000306261,0.000279694,0.003973878,0.000603741,0.000427665,0.000307765,0.00035942,4.006667776,3.934123497,3.868870332,3.93917573,2.725209398,3.514228512,3.673058553,3.902239906,3.800664024,492.6229273,428.3844721,375.686652,428.581856,369.6376458,194.0781357,233.4215823,412.9508162,487.3620274,0.148346823,0.15138865,0.155271698,0.152787845,0.29032187,0.198599412,0.170814458,0.154073582,0.150190045,0.082437961,0.084960241,0.088658431,0.086403919,0.240892034,0.129267231,0.100178474,0.086859971,0.079335696,69778017.64,45609929.56,30080083.04,40867982.56,656271.1863,17139610.57,20772635.62,31673175.62,41908938.47,138.4921579,121.2966423,99.8108435,123.5953668,28.50793743,49.90600928,71.04840196,118.6893874,138.1945423,1350.355246,1115.873732,889.0711524,1009.115665,312.2252585,893.7078752,865.8069521,934.9954895,1337.363335,4908.798055,4035.110455,3180.597958,3607.880805,879.2633882,3380.753365,3229.806226,3327.031142,4862.091311,0.010958716,0.010959638,0.010965685,0.01102052,0.011346068,0.01104296,0.010992067,0.011376504,0.011010644,VL
183,69,57,24.37483182,0.518825324,0.570319632,0.469618485,0.716718264,51.34796037,34.1650529,35.74536937,0.000284502,0.000310095,0.000338915,0.000309635,0.003960249,0.000640479,0.00045363,0.000341532,0.000394938,3.997203156,3.923923115,3.850480718,3.92784216,2.735648503,3.493756374,3.672294872,3.887947859,3.783813039,471.1676612,408.9708525,355.5529598,407.6123567,385.9131924,183.8349709,234.8783,391.5477924,466.361708,0.150325633,0.153862609,0.158817871,0.155089219,0.28894393,0.200679501,0.171513718,0.157195895,0.152606809,0.083150406,0.085761341,0.089744094,0.087375777,0.235991379,0.129522774,0.099762149,0.087867115,0.080015603,75651292.63,48884267.44,31119133.49,43048018.99,680199.7727,17506611.23,22201683.98,32889058.13,44138766.13,135.9712932,118.7537727,97.49198524,121.0711364,28.74576482,49.69497185,71.63667469,116.2812785,135.6916591,1395.273011,1142.349048,895.0249307,1023.330772,323.7898743,920.4893368,909.2894938,944.1569203,1382.207019,5109.924383,4160.425338,3224.546763,3685.710731,909.2463049,3498.122376,3402.279675,3385.079889,5062.466369,0.012274108,0.012279323,0.012290594,0.012370163,0.012692766,0.01237237,0.012309134,0.012767814,0.012338476,VL
178,74,61,26.42531204,0.489323589,0.543722073,0.468411372,0.699770117,51.35132974,31.16551738,33.86176681,0.00026436,0.000291269,0.000320278,0.000290194,0.003624478,0.00060455,0.000428363,0.000321183,0.000374602,3.99573688,3.920069587,3.847988734,3.92454095,2.773058686,3.511832306,3.682207691,3.884028768,3.782830301,445.3769663,391.182855,342.8731036,387.1735063,410.1410769,189.556248,238.8099217,371.8737083,441.1869839,0.152044967,0.155777436,0.160613162,0.157263943,0.282345646,0.198726666,0.170270081,0.159139124,0.15454935,0.085535569,0.088597821,0.093072447,0.090052567,0.231053278,0.128203126,0.099910664,0.09053018,0.082785007,78241261.71,49903781.71,31757895.1,44936731.3,798028.5561,17410578.27,21715089.49,34490688.33,45684676.69,136.1382534,119.2952964,97.67105985,121.4753024,29.3793109,49.92828073,71.73239955,116.4643816,135.8826139,1403.233181,1142.516542,895.9687471,1035.460663,351.1848123,897.6041658,887.4829199,957.962649,1388.185861,5167.555757,4178.883315,3241.001885,3754.669144,994.5981725,3400.860415,3311.121758,3459.976888,5111.556458,0.011311978,0.011315149,0.011322131,0.011398408,0.011692308,0.0113999,0.011340827,0.011749588,0.011372672,VL
